[CAJA] El Cliente 30: entra a la cola de la caja 2 en DIA 1, 3851 s, con {'LECHUGA': [2, 'VEGETALES FRUTAS'], 'YOGURT': [5, 'LACTEOS'], 'BEBIDA': [3, 'BEBESTIBLES'], 'CARNE': [1, 'ABARROTES'], 'PAN': [5, 'ABARROTES']}
El cliente 24, compra TALLARINES, en la caja 2. DIA 1, 3853 segundos
El cliente 24, compra CARNE, en la caja 2. DIA 1, 3868 segundos
[SALIDA] El Cliente 24, abandona la Caja 2, habiendo pagado 99
[CAJA] El Cliente 28: entra a la cola de la caja 2 en DIA 1, 3937 s, con {'TOMATE': [8, 'VEGETALES FRUTAS'], 'TALLARINES': [1, 'ABARROTES'], 'LAVADORA': [1, 'LBLANCA'], 'PANTALON': [1, 'ROPA'], 'PAN': [14, 'ABARROTES'], 'ARROZ': [1, 'ABARROTES'], 'LECHUGA': [2, 'VEGETALES FRUTAS'], 'BOMBONES': [1, 'DULCES']}
[CAJA] El Cliente 31: entra a la cola de la caja 2 en DIA 1, 3941 s, con {'TOMATE': [8, 'VEGETALES FRUTAS'], 'PANTALON': [1, 'ROPA'], 'CARNE': [1, 'ABARROTES'], 'JUGO': [2, 'BEBESTIBLES'], 'PAN': [8, 'ABARROTES'], 'CLORO': [1, 'LIMPIEZA'], 'PAPAS FRITAS': [1, 'DULCES'], 'LECHUGA': [2, 'VEGETALES FRUTAS'], 'LECHE': [1, 'LACTEOS']}
El cliente 26, compra QUESO, en la caja 2. DIA 1, 3972 segundos
El cliente 26, compra CARNE, en la caja 2. DIA 1, 3975 segundos
El cliente 26, compra TOALLA NOVA, en la caja 2. DIA 1, 3990 segundos
El cliente 26, compra JUGO, en la caja 2. DIA 1, 4005 segundos
El cliente 26, compra ARROZ, en la caja 2. DIA 1, 4011 segundos
El cliente 26, compra YOGURT, en la caja 2. DIA 1, 4014 segundos
El cliente 26, compra CONSERVAS, en la caja 2. DIA 1, 4023 segundos
El cliente 26, compra SAL, en la caja 2. DIA 1, 4029 segundos
[SALIDA] El Cliente 26, abandona la Caja 2, habiendo pagado 88
[LLEGADA] Cliente 34: Dia 1, segundo 4049 ha llegado al Estacionamiento
[CAJA] El Cliente 32: entra a la cola de la caja 2 en DIA 1, 4074 s, con {'QUESO': [3, 'LACTEOS'], 'TOALLA NOVA': [4, 'LIMPIEZA'], 'VINO': [1, 'ALCOHOL'], 'TALLARINES': [2, 'ABARROTES'], 'POLERA': [3, 'ROPA'], 'CARNE': [5, 'ABARROTES'], 'SAL': [2, 'ABARROTES']}
El cliente 25, compra MANZANA, en la caja 2. DIA 1, 4130 segundos
El cliente 25, compra CARNE, en la caja 2. DIA 1, 4136 segundos
El cliente 25, compra TOALLA NOVA, en la caja 2. DIA 1, 4139 segundos
El cliente 25, compra PAN, en la caja 2. DIA 1, 4172 segundos
El cliente 25, compra ZAPATOS, en la caja 2. DIA 1, 4178 segundos
El cliente 25, compra ARROZ, en la caja 2. DIA 1, 4181 segundos
El cliente 25, compra CONSERVAS, en la caja 2. DIA 1, 4184 segundos
El cliente 25, compra SAL, en la caja 2. DIA 1, 4187 segundos
[SALIDA] El Cliente 25, abandona la Caja 2, habiendo pagado 86
[CAJA] El Cliente 33: entra a la cola de la caja 2 en DIA 1, 4218 s, con {'TELEVISION': [1, 'ELECTRONICOS'], 'MANZANA': [5, 'VEGETALES FRUTAS'], 'CONSERVAS': [3, 'ABARROTES'], 'ZAPATOS': [1, 'ROPA'], 'CARNE': [5, 'ABARROTES'], 'YOGURT': [5, 'LACTEOS'], 'POLERA': [3, 'ROPA'], 'HARINA': [2, 'ABARROTES']}
[LLEGADA] Cliente 35: Dia 1, segundo 4237 ha llegado al Estacionamiento
El cliente 27, compra CARNE, en la caja 2. DIA 1, 4288 segundos
El cliente 27, compra JUGO, en la caja 2. DIA 1, 4297 segundos
El cliente 27, compra PAN, en la caja 2. DIA 1, 4309 segundos
El cliente 27, compra ARROZ, en la caja 2. DIA 1, 4312 segundos
[CAJA] El Cliente 34: entra a la cola de la caja 2 en DIA 1, 4321 s, con {'CONSOLA VIDEOJUEGOS': [1, 'ELECTRONICOS'], 'TOALLA NOVA': [4, 'LIMPIEZA'], 'MANZANA': [5, 'VEGETALES FRUTAS'], 'LECHUGA': [2, 'VEGETALES FRUTAS']}
El cliente 27, compra TALLARINES, en la caja 2. DIA 1, 4327 segundos
El cliente 27, compra HARINA, en la caja 2. DIA 1, 4333 segundos
[SALIDA] El Cliente 27, abandona la Caja 2, habiendo pagado 44
[LLEGADA] Cliente 36: Dia 1, segundo 4338 ha llegado al Estacionamiento
[LLEGADA] Cliente 37: Dia 1, segundo 4370 ha llegado al Estacionamiento
[LLEGADA] Cliente 38: Dia 1, segundo 4403 ha llegado al Estacionamiento
El cliente 29, compra ARROZ, en la caja 2. DIA 1, 4428 segundos
El cliente 29, compra HARINA, en la caja 2. DIA 1, 4431 segundos
El cliente 29, compra CARNE, en la caja 2. DIA 1, 4437 segundos
El cliente 29, compra PAN, en la caja 2. DIA 1, 4494 segundos
[SALIDA] El Cliente 29, abandona la Caja 2, habiendo pagado 37
[LLEGADA] Cliente 39: Dia 1, segundo 4510 ha llegado al Estacionamiento
El cliente 30, compra LECHUGA, en la caja 2. DIA 1, 4589 segundos
El cliente 30, compra YOGURT, en la caja 2. DIA 1, 4604 segundos
El cliente 30, compra BEBIDA, en la caja 2. DIA 1, 4613 segundos
El cliente 30, compra CARNE, en la caja 2. DIA 1, 4616 segundos
El cliente 30, compra PAN, en la caja 2. DIA 1, 4631 segundos
[SALIDA] El Cliente 30, abandona la Caja 2, habiendo pagado 36
[LLEGADA] Cliente 40: Dia 1, segundo 4665 ha llegado al Estacionamiento
[CAJA] El Cliente 37: entra a la cola de la caja 2 en DIA 1, 4689 s, con {'MANZANA': [3, 'VEGETALES FRUTAS'], 'TALLARINES': [1, 'ABARROTES'], 'QUESO': [2, 'LACTEOS'], 'PAN': [2, 'ABARROTES'], 'TOALLA NOVA': [4, 'LIMPIEZA'], 'YOGURT': [2, 'LACTEOS'], 'CARNE': [3, 'ABARROTES']}
[CAJA] El Cliente 38: entra a la cola de la caja 2 en DIA 1, 4699 s, con {'TOMATE': [3, 'VEGETALES FRUTAS'], 'PASTA DE DIENTES': [2, 'LIMPIEZA'], 'JUGO': [3, 'BEBESTIBLES'], 'CREMA': [3, 'LIMPIEZA'], 'ARROZ': [2, 'ABARROTES'], 'YOGURT': [1, 'LACTEOS']}
[CAJA] El Cliente 36: entra a la cola de la caja 2 en DIA 1, 4705 s, con {'TALLARINES': [5, 'ABARROTES'], 'BEBIDA': [3, 'BEBESTIBLES'], 'PASTA DE DIENTES': [2, 'LIMPIEZA'], 'PAN': [15, 'ABARROTES'], 'ZAPATOS': [2, 'ROPA'], 'LECHUGA': [2, 'VEGETALES FRUTAS'], 'POLERA': [1, 'ROPA'], 'CARNE': [1, 'ABARROTES']}
[CAJA] El Cliente 35: entra a la cola de la caja 2 en DIA 1, 4724 s, con {'TOMATE': [3, 'VEGETALES FRUTAS'], 'PASTA DE DIENTES': [1, 'LIMPIEZA'], 'GALLETAS': [1, 'DULCES'], 'JUGO': [5, 'BEBESTIBLES'], 'PAN': [20, 'ABARROTES'], 'PAPAS FRITAS': [1, 'DULCES'], 'TALLARINES': [4, 'ABARROTES'], 'CARNE': [1, 'ABARROTES']}
El cliente 28, compra TOMATE, en la caja 2. DIA 1, 4744 segundos
El cliente 28, compra TALLARINES, en la caja 2. DIA 1, 4747 segundos
El cliente 28, compra LAVADORA, en la caja 2. DIA 1, 4750 segundos
El cliente 28, compra PANTALON, en la caja 2. DIA 1, 4753 segundos
[LLEGADA] Cliente 41: Dia 1, segundo 4781 ha llegado al Estacionamiento
El cliente 28, compra PAN, en la caja 2. DIA 1, 4795 segundos
El cliente 28, compra ARROZ, en la caja 2. DIA 1, 4798 segundos
El cliente 28, compra LECHUGA, en la caja 2. DIA 1, 4804 segundos
El cliente 28, compra BOMBONES, en la caja 2. DIA 1, 4807 segundos
[SALIDA] El Cliente 28, abandona la Caja 2, habiendo pagado 183
[CAJA] El Cliente 40: entra a la cola de la caja 2 en DIA 1, 4910 s, con {'TALLARINES': [4, 'ABARROTES'], 'LECHE': [7, 'LACTEOS'], 'CARNE': [1, 'ABARROTES']}
El cliente 31, compra TOMATE, en la caja 2. DIA 1, 4920 segundos
El cliente 31, compra PANTALON, en la caja 2. DIA 1, 4923 segundos
El cliente 31, compra CARNE, en la caja 2. DIA 1, 4926 segundos
[CAJA] El Cliente 39: entra a la cola de la caja 2 en DIA 1, 4930 s, con {'TOMATE': [1, 'VEGETALES FRUTAS'], 'TOALLA NOVA': [4, 'LIMPIEZA'], 'LECHUGA': [2, 'VEGETALES FRUTAS'], 'GALLETAS': [3, 'DULCES'], 'YOGURT': [2, 'LACTEOS'], 'LAVADORA': [1, 'LBLANCA'], 'PAPAS FRITAS': [2, 'DULCES'], 'CERVEZA': [3, 'ALCOHOL'], 'BOMBONES': [1, 'DULCES'], 'AGUA MINERAL': [1, 'BEBESTIBLES'], 'LECHE': [3, 'LACTEOS']}
El cliente 31, compra JUGO, en la caja 2. DIA 1, 4932 segundos
El cliente 31, compra PAN, en la caja 2. DIA 1, 4956 segundos
El cliente 31, compra CLORO, en la caja 2. DIA 1, 4959 segundos
El cliente 31, compra PAPAS FRITAS, en la caja 2. DIA 1, 4962 segundos
El cliente 31, compra LECHUGA, en la caja 2. DIA 1, 4968 segundos
El cliente 31, compra LECHE, en la caja 2. DIA 1, 4971 segundos
[SALIDA] El Cliente 31, abandona la Caja 2, habiendo pagado 69
[LLEGADA] Cliente 42: Dia 1, segundo 4993 ha llegado al Estacionamiento
[LLEGADA] Cliente 43: Dia 1, segundo 5040 ha llegado al Estacionamiento
El cliente 32, compra QUESO, en la caja 2. DIA 1, 5069 segundos
El cliente 32, compra TOALLA NOVA, en la caja 2. DIA 1, 5081 segundos
El cliente 32, compra VINO, en la caja 2. DIA 1, 5084 segundos
El cliente 32, compra TALLARINES, en la caja 2. DIA 1, 5090 segundos
El cliente 32, compra POLERA, en la caja 2. DIA 1, 5099 segundos
[LLEGADA] Cliente 44: Dia 1, segundo 5113 ha llegado al Estacionamiento
El cliente 32, compra CARNE, en la caja 2. DIA 1, 5114 segundos
El cliente 32, compra SAL, en la caja 2. DIA 1, 5120 segundos
[SALIDA] El Cliente 32, abandona la Caja 2, habiendo pagado 91
[CAJA] El Cliente 41: entra a la cola de la caja 2 en DIA 1, 5173 s, con {'CONSOLA VIDEOJUEGOS': [1, 'ELECTRONICOS'], 'MANZANA': [1, 'VEGETALES FRUTAS'], 'TALLARINES': [5, 'ABARROTES'], 'QUESO': [3, 'LACTEOS'], 'ZAPATOS': [1, 'ROPA'], 'ARROZ': [1, 'ABARROTES'], 'YOGURT': [5, 'LACTEOS'], 'HARINA': [1, 'ABARROTES'], 'SAL': [2, 'ABARROTES'], 'CONSERVAS': [3, 'ABARROTES'], 'TELEVISION': [1, 'ELECTRONICOS'], 'LECHUGA': [2, 'VEGETALES FRUTAS'], 'CARNE': [5, 'ABARROTES']}
El cliente 33, compra TELEVISION, en la caja 2. DIA 1, 5212 segundos
El cliente 33, compra MANZANA, en la caja 2. DIA 1, 5227 segundos
El cliente 33, compra CONSERVAS, en la caja 2. DIA 1, 5236 segundos
El cliente 33, compra ZAPATOS, en la caja 2. DIA 1, 5239 segundos
El cliente 33, compra CARNE, en la caja 2. DIA 1, 5254 segundos
El cliente 33, compra YOGURT, en la caja 2. DIA 1, 5269 segundos
El cliente 33, compra POLERA, en la caja 2. DIA 1, 5278 segundos
El cliente 33, compra HARINA, en la caja 2. DIA 1, 5284 segundos
[SALIDA] El Cliente 33, abandona la Caja 2, habiendo pagado 184
[CAJA] El Cliente 43: entra a la cola de la caja 2 en DIA 1, 5319 s, con {'ARROZ': [2, 'ABARROTES'], 'CARNE': [4, 'ABARROTES'], 'PAN': [12, 'ABARROTES']}
El cliente 34, compra CONSOLA VIDEOJUEGOS, en la caja 2. DIA 1, 5376 segundos
El cliente 34, compra TOALLA NOVA, en la caja 2. DIA 1, 5388 segundos
El cliente 34, compra MANZANA, en la caja 2. DIA 1, 5403 segundos
El cliente 34, compra LECHUGA, en la caja 2. DIA 1, 5409 segundos
[SALIDA] El Cliente 34, abandona la Caja 2, habiendo pagado 76
[CAJA] El Cliente 42: entra a la cola de la caja 2 en DIA 1, 5477 s, con {'MANZANA': [7, 'VEGETALES FRUTAS'], 'QUESO': [4, 'LACTEOS'], 'PAPAS FRITAS': [1, 'DULCES'], 'JUGO': [3, 'BEBESTIBLES'], 'PAN': [8, 'ABARROTES'], 'TELEVISION': [1, 'ELECTRONICOS'], 'LECHUGA': [2, 'VEGETALES FRUTAS'], 'AGUA MINERAL': [1, 'BEBESTIBLES'], 'CARNE': [5, 'ABARROTES']}
El cliente 37, compra MANZANA, en la caja 2. DIA 1, 5507 segundos
El cliente 37, compra TALLARINES, en la caja 2. DIA 1, 5510 segundos
El cliente 37, compra QUESO, en la caja 2. DIA 1, 5516 segundos
El cliente 37, compra PAN, en la caja 2. DIA 1, 5522 segundos
El cliente 37, compra TOALLA NOVA, en la caja 2. DIA 1, 5534 segundos
El cliente 37, compra YOGURT, en la caja 2. DIA 1, 5540 segundos
El cliente 37, compra CARNE, en la caja 2. DIA 1, 5549 segundos
[SALIDA] El Cliente 37, abandona la Caja 2, habiendo pagado 49
[CAJA] El Cliente 44: entra a la cola de la caja 2 en DIA 1, 5573 s, con {'CARNE': [1, 'ABARROTES'], 'CONSERVAS': [3, 'ABARROTES'], 'TOALLA NOVA': [1, 'LIMPIEZA'], 'PAN': [15, 'ABARROTES'], 'TELEVISION': [1, 'ELECTRONICOS'], 'ARROZ': [3, 'ABARROTES'], 'JUGO': [3, 'BEBESTIBLES'], 'MANZANA': [4, 'VEGETALES FRUTAS'], 'HARINA': [2, 'ABARROTES']}
El cliente 38, compra TOMATE, en la caja 2. DIA 1, 5647 segundos
El cliente 38, compra PASTA DE DIENTES, en la caja 2. DIA 1, 5653 segundos
El cliente 38, compra JUGO, en la caja 2. DIA 1, 5662 segundos
El cliente 38, compra CREMA, en la caja 2. DIA 1, 5671 segundos
El cliente 38, compra ARROZ, en la caja 2. DIA 1, 5677 segundos
El cliente 38, compra YOGURT, en la caja 2. DIA 1, 5680 segundos
[SALIDA] El Cliente 38, abandona la Caja 2, habiendo pagado 54
El cliente 36, compra TALLARINES, en la caja 2. DIA 1, 5784 segundos
El cliente 36, compra BEBIDA, en la caja 2. DIA 1, 5793 segundos
El cliente 36, compra PASTA DE DIENTES, en la caja 2. DIA 1, 5799 segundos
[LLEGADA] Cliente 45: Dia 1, segundo 5843 ha llegado al Estacionamiento
El cliente 36, compra PAN, en la caja 2. DIA 1, 5844 segundos
El cliente 36, compra ZAPATOS, en la caja 2. DIA 1, 5850 segundos
El cliente 36, compra LECHUGA, en la caja 2. DIA 1, 5856 segundos
El cliente 36, compra POLERA, en la caja 2. DIA 1, 5859 segundos
El cliente 36, compra CARNE, en la caja 2. DIA 1, 5862 segundos
[SALIDA] El Cliente 36, abandona la Caja 2, habiendo pagado 97
[LLEGADA] Cliente 46: Dia 1, segundo 5863 ha llegado al Estacionamiento
[LLEGADA] Cliente 47: Dia 1, segundo 5881 ha llegado al Estacionamiento
El cliente 35, compra TOMATE, en la caja 2. DIA 1, 5960 segundos
El cliente 35, compra PASTA DE DIENTES, en la caja 2. DIA 1, 5963 segundos
El cliente 35, compra GALLETAS, en la caja 2. DIA 1, 5966 segundos
El cliente 35, compra JUGO, en la caja 2. DIA 1, 5981 segundos
[CAJA] El Cliente 46: entra a la cola de la caja 2 en DIA 1, 6024 s, con {'YOGURT': [1, 'LACTEOS']}
El cliente 35, compra PAN, en la caja 2. DIA 1, 6041 segundos
El cliente 35, compra PAPAS FRITAS, en la caja 2. DIA 1, 6044 segundos
El cliente 35, compra TALLARINES, en la caja 2. DIA 1, 6056 segundos
El cliente 35, compra CARNE, en la caja 2. DIA 1, 6059 segundos
[SALIDA] El Cliente 35, abandona la Caja 2, habiendo pagado 57
[LLEGADA] Cliente 48: Dia 1, segundo 6094 ha llegado al Estacionamiento
[LLEGADA] Cliente 49: Dia 1, segundo 6122 ha llegado al Estacionamiento
El cliente 40, compra TALLARINES, en la caja 2. DIA 1, 6160 segundos
El cliente 40, compra LECHE, en la caja 2. DIA 1, 6181 segundos
El cliente 40, compra CARNE, en la caja 2. DIA 1, 6184 segundos
[SALIDA] El Cliente 40, abandona la Caja 2, habiendo pagado 27
El cliente 39, compra TOMATE, en la caja 2. DIA 1, 6276 segundos
[LLEGADA] Cliente 50: Dia 1, segundo 6282 ha llegado al Estacionamiento
El cliente 39, compra TOALLA NOVA, en la caja 2. DIA 1, 6288 segundos
El cliente 39, compra LECHUGA, en la caja 2. DIA 1, 6294 segundos
El cliente 39, compra GALLETAS, en la caja 2. DIA 1, 6303 segundos
El cliente 39, compra YOGURT, en la caja 2. DIA 1, 6309 segundos
El cliente 39, compra LAVADORA, en la caja 2. DIA 1, 6312 segundos
El cliente 39, compra PAPAS FRITAS, en la caja 2. DIA 1, 6318 segundos
[CAJA] El Cliente 45: entra a la cola de la caja 2 en DIA 1, 6323 s, con {'TOMATE': [1, 'VEGETALES FRUTAS'], 'MANZANA': [3, 'VEGETALES FRUTAS'], 'PASTA DE DIENTES': [2, 'LIMPIEZA'], 'CARNE': [1, 'ABARROTES'], 'JUGO': [3, 'BEBESTIBLES'], 'PAN': [15, 'ABARROTES'], 'YOGURT': [5, 'LACTEOS'], 'LECHE': [9, 'LACTEOS']}
El cliente 39, compra CERVEZA, en la caja 2. DIA 1, 6327 segundos
El cliente 39, compra BOMBONES, en la caja 2. DIA 1, 6330 segundos
El cliente 39, compra AGUA MINERAL, en la caja 2. DIA 1, 6333 segundos
El cliente 39, compra LECHE, en la caja 2. DIA 1, 6342 segundos
[SALIDA] El Cliente 39, abandona la Caja 2, habiendo pagado 180
[LLEGADA] Cliente 51: Dia 1, segundo 6354 ha llegado al Estacionamiento
[CAJA] El Cliente 49: entra a la cola de la caja 2 en DIA 1, 6386 s, con {'ARROZ': [3, 'ABARROTES'], 'MANZANA': [2, 'VEGETALES FRUTAS'], 'LECHUGA': [2, 'VEGETALES FRUTAS'], 'PAN': [1, 'ABARROTES']}
[LLEGADA] Cliente 52: Dia 1, segundo 6420 ha llegado al Estacionamiento
[LLEGADA] Cliente 53: Dia 1, segundo 6424 ha llegado al Estacionamiento
El cliente 41, compra CONSOLA VIDEOJUEGOS, en la caja 2. DIA 1, 6434 segundos
El cliente 41, compra MANZANA, en la caja 2. DIA 1, 6437 segundos
[CAJA] El Cliente 47: entra a la cola de la caja 2 en DIA 1, 6442 s, con {'TOMATE': [5, 'VEGETALES FRUTAS'], 'TOALLA NOVA': [4, 'LIMPIEZA'], 'CERVEZA': [5, 'ALCOHOL'], 'QUESO': [2, 'LACTEOS'], 'JUGO': [3, 'BEBESTIBLES'], 'PAN': [14, 'ABARROTES'], 'BEBIDA': [3, 'BEBESTIBLES'], 'LECHUGA': [2, 'VEGETALES FRUTAS'], 'CARNE': [4, 'ABARROTES'], 'SAL': [1, 'ABARROTES']}
El cliente 41, compra TALLARINES, en la caja 2. DIA 1, 6452 segundos
El cliente 41, compra QUESO, en la caja 2. DIA 1, 6461 segundos
El cliente 41, compra ZAPATOS, en la caja 2. DIA 1, 6464 segundos
El cliente 41, compra ARROZ, en la caja 2. DIA 1, 6467 segundos
El cliente 41, compra YOGURT, en la caja 2. DIA 1, 6482 segundos
El cliente 41, compra HARINA, en la caja 2. DIA 1, 6485 segundos
El cliente 41, compra SAL, en la caja 2. DIA 1, 6491 segundos
El cliente 41, compra CONSERVAS, en la caja 2. DIA 1, 6500 segundos
El cliente 41, compra TELEVISION, en la caja 2. DIA 1, 6503 segundos
El cliente 41, compra LECHUGA, en la caja 2. DIA 1, 6509 segundos
El cliente 41, compra CARNE, en la caja 2. DIA 1, 6524 segundos
[SALIDA] El Cliente 41, abandona la Caja 2, habiendo pagado 234
[LLEGADA] Cliente 54: Dia 1, segundo 6548 ha llegado al Estacionamiento
[CAJA] El Cliente 48: entra a la cola de la caja 2 en DIA 1, 6554 s, con {'MANZANA': [6, 'VEGETALES FRUTAS'], 'CARNE': [5, 'ABARROTES'], 'LAVADORA': [1, 'LBLANCA'], 'TOALLA NOVA': [3, 'LIMPIEZA'], 'PAN': [16, 'ABARROTES'], 'LECHE': [2, 'LACTEOS']}
El cliente 43, compra ARROZ, en la caja 2. DIA 1, 6619 segundos
[CAJA] El Cliente 51: entra a la cola de la caja 2 en DIA 1, 6628 s, con {'CONSOLA VIDEOJUEGOS': [2, 'ELECTRONICOS'], 'CARNE': [2, 'ABARROTES'], 'PAN': [4, 'ABARROTES'], 'ARROZ': [3, 'ABARROTES'], 'TOSTADORA': [1, 'LBLANCA'], 'HARINA': [1, 'ABARROTES']}
El cliente 43, compra CARNE, en la caja 2. DIA 1, 6631 segundos
[CAJA] El Cliente 52: entra a la cola de la caja 2 en DIA 1, 6632 s, con {'LECHUGA': [1, 'VEGETALES FRUTAS'], 'BOMBONES': [1, 'DULCES'], 'PAPAS FRITAS': [1, 'DULCES'], 'CARNE': [4, 'ABARROTES'], 'SAL': [1, 'ABARROTES']}
El cliente 43, compra PAN, en la caja 2. DIA 1, 6667 segundos
[SALIDA] El Cliente 43, abandona la Caja 2, habiendo pagado 38
[CAJA] El Cliente 50: entra a la cola de la caja 2 en DIA 1, 6709 s, con {'MANZANA': [8, 'VEGETALES FRUTAS'], 'CARNE': [5, 'ABARROTES'], 'PAN': [8, 'ABARROTES'], 'ARROZ': [3, 'ABARROTES'], 'PAPAS FRITAS': [1, 'DULCES'], 'LAVADORA': [1, 'LBLANCA'], 'POLERA': [2, 'ROPA'], 'HARINA': [2, 'ABARROTES'], 'SAL': [1, 'ABARROTES']}
[CAJA] El Cliente 53: entra a la cola de la caja 2 en DIA 1, 6764 s, con {'TOALLA NOVA': [4, 'LIMPIEZA'], 'MANZANA': [2, 'VEGETALES FRUTAS'], 'LECHUGA': [1, 'VEGETALES FRUTAS'], 'GALLETAS': [1, 'DULCES'], 'PASTA DE DIENTES': [2, 'LIMPIEZA'], 'JUGO': [3, 'BEBESTIBLES'], 'PAPAS FRITAS': [2, 'DULCES'], 'TALLARINES': [4, 'ABARROTES'], 'POLERA': [3, 'ROPA'], 'CARNE': [2, 'ABARROTES']}
El cliente 42, compra MANZANA, en la caja 2. DIA 1, 6777 segundos
El cliente 42, compra QUESO, en la caja 2. DIA 1, 6789 segundos
El cliente 42, compra PAPAS FRITAS, en la caja 2. DIA 1, 6792 segundos
El cliente 42, compra JUGO, en la caja 2. DIA 1, 6801 segundos
El cliente 42, compra PAN, en la caja 2. DIA 1, 6825 segundos
El cliente 42, compra TELEVISION, en la caja 2. DIA 1, 6828 segundos
El cliente 42, compra LECHUGA, en la caja 2. DIA 1, 6834 segundos
El cliente 42, compra AGUA MINERAL, en la caja 2. DIA 1, 6837 segundos
El cliente 42, compra CARNE, en la caja 2. DIA 1, 6852 segundos
[SALIDA] El Cliente 42, abandona la Caja 2, habiendo pagado 135
El cliente 44, compra CARNE, en la caja 2. DIA 1, 6944 segundos
El cliente 44, compra CONSERVAS, en la caja 2. DIA 1, 6953 segundos
El cliente 44, compra TOALLA NOVA, en la caja 2. DIA 1, 6956 segundos
[CAJA] El Cliente 54: entra a la cola de la caja 2 en DIA 1, 6981 s, con {'CARNE': [5, 'ABARROTES'], 'LAVADORA': [1, 'LBLANCA'], 'HARINA': [1, 'ABARROTES'], 'PAN': [14, 'ABARROTES'], 'PAPAS FRITAS': [1, 'DULCES'], 'TALLARINES': [5, 'ABARROTES'], 'LECHE': [6, 'LACTEOS']}
[LLEGADA] Cliente 55: Dia 1, segundo 7001 ha llegado al Estacionamiento
El cliente 44, compra PAN, en la caja 2. DIA 1, 7001 segundos
El cliente 44, compra TELEVISION, en la caja 2. DIA 1, 7004 segundos
El cliente 44, compra ARROZ, en la caja 2. DIA 1, 7013 segundos
El cliente 44, compra JUGO, en la caja 2. DIA 1, 7022 segundos
El cliente 44, compra MANZANA, en la caja 2. DIA 1, 7034 segundos
El cliente 44, compra HARINA, en la caja 2. DIA 1, 7040 segundos
[SALIDA] El Cliente 44, abandona la Caja 2, habiendo pagado 126
[LLEGADA] Cliente 56: Dia 1, segundo 7127 ha llegado al Estacionamiento
El cliente 46, compra YOGURT, en la caja 2. DIA 1, 7132 segundos
[SALIDA] El Cliente 46, abandona la Caja 2, habiendo pagado 3
[LLEGADA] Cliente 57: Dia 1, segundo 7171 ha llegado al Estacionamiento
El cliente 45, compra TOMATE, en la caja 2. DIA 1, 7224 segundos
El cliente 45, compra MANZANA, en la caja 2. DIA 1, 7233 segundos
El cliente 45, compra PASTA DE DIENTES, en la caja 2. DIA 1, 7239 segundos
El cliente 45, compra CARNE, en la caja 2. DIA 1, 7242 segundos
El cliente 45, compra JUGO, en la caja 2. DIA 1, 7251 segundos
El cliente 45, compra PAN, en la caja 2. DIA 1, 7296 segundos
El cliente 45, compra YOGURT, en la caja 2. DIA 1, 7311 segundos
El cliente 45, compra LECHE, en la caja 2. DIA 1, 7338 segundos
[SALIDA] El Cliente 45, abandona la Caja 2, habiendo pagado 70
[CAJA] El Cliente 55: entra a la cola de la caja 2 en DIA 1, 7363 s, con {'CARNE': [3, 'ABARROTES'], 'TOALLA NOVA': [1, 'LIMPIEZA'], 'PAN': [17, 'ABARROTES'], 'ARROZ': [2, 'ABARROTES'], 'HARINA': [2, 'ABARROTES'], 'SAL': [1, 'ABARROTES']}
[CAJA] El Cliente 56: entra a la cola de la caja 2 en DIA 1, 7417 s, con {'ARROZ': [3, 'ABARROTES'], 'CERVEZA': [4, 'ALCOHOL'], 'JUGO': [2, 'BEBESTIBLES'], 'CARNE': [1, 'ABARROTES'], 'PAN': [8, 'ABARROTES']}
El cliente 49, compra ARROZ, en la caja 2. DIA 1, 7436 segundos
El cliente 49, compra MANZANA, en la caja 2. DIA 1, 7442 segundos
El cliente 49, compra LECHUGA, en la caja 2. DIA 1, 7448 segundos
El cliente 49, compra PAN, en la caja 2. DIA 1, 7451 segundos
[SALIDA] El Cliente 49, abandona la Caja 2, habiendo pagado 22
[CAJA] El Cliente 57: entra a la cola de la caja 2 en DIA 1, 7489 s, con {'MANZANA': [6, 'VEGETALES FRUTAS'], 'LECHUGA': [2, 'VEGETALES FRUTAS'], 'LAVADORA': [1, 'LBLANCA'], 'PAN': [1, 'ABARROTES'], 'ARROZ': [3, 'ABARROTES'], 'YOGURT': [4, 'LACTEOS'], 'AGUA MINERAL': [1, 'BEBESTIBLES'], 'CARNE': [2, 'ABARROTES']}
El cliente 47, compra TOMATE, en la caja 2. DIA 1, 7555 segundos
El cliente 47, compra TOALLA NOVA, en la caja 2. DIA 1, 7567 segundos
El cliente 47, compra CERVEZA, en la caja 2. DIA 1, 7582 segundos
El cliente 47, compra QUESO, en la caja 2. DIA 1, 7588 segundos
[LLEGADA] Cliente 58: Dia 1, segundo 7597 ha llegado al Estacionamiento
El cliente 47, compra JUGO, en la caja 2. DIA 1, 7597 segundos
[LLEGADA] Cliente 59: Dia 1, segundo 7621 ha llegado al Estacionamiento
El cliente 47, compra PAN, en la caja 2. DIA 1, 7639 segundos
[LLEGADA] Cliente 60: Dia 1, segundo 7643 ha llegado al Estacionamiento
El cliente 47, compra BEBIDA, en la caja 2. DIA 1, 7648 segundos
El cliente 47, compra LECHUGA, en la caja 2. DIA 1, 7654 segundos
[LLEGADA] Cliente 61: Dia 1, segundo 7658 ha llegado al Estacionamiento
El cliente 47, compra CARNE, en la caja 2. DIA 1, 7666 segundos
El cliente 47, compra SAL, en la caja 2. DIA 1, 7669 segundos
